Periodo,NombreBanco,CodigoCuenta,Concepto,TipoCuenta,Monto
2021-01-01,"Banco Cuscatlán de El Salvador, S.A.",61,Ingresos de operaciones de intermediación,Ingreso,21181.97309
2021-01-01,"Banco Cuscatlán de El Salvador, S.A.",6110,Ingresos de operaciones de intermediación,Ingreso,21181.97309
2021-01-01,"Banco Cuscatlán de El Salvador, S.A.",62,Ingresos de otras operaciones,Ingreso,1326.28418
2021-01-01,"Banco Cuscatlán de El Salvador, S.A.",6210,Ingresos de otras operaciones,Ingreso,1326.28418
2021-01-01,"Banco Cuscatlán de El Salvador, S.A.",63,Ingresos no operacionales,Ingreso,3374.00512
2021-01-01,"Banco Cuscatlán de El Salvador, S.A.",6310,Ingresos no operacionales,Ingreso,3374.00512
2021-01-01,"Banco Cuscatlán de El Salvador, S.A.",71,Costos de operaciones de intermediación,Costo,16541.78522
2021-01-01,"Banco Cuscatlán de El Salvador, S.A.",7110,Captación de recursos,Costo,6856.50096
2021-01-01,"Banco Cuscatlán de El Salvador, S.A.",7120,Saneamiento de activos de intermediación,Costo,9417.52076
2021-01-01,"Banco Cuscatlán de El Salvador, S.A.",7130,Castigos de activos de intermediación,Costo,267.7635
2021-01-01,"Banco Cuscatlán de El Salvador, S.A.",72,Costos de otras operaciones,Costo,230.72714
2021-01-01,"Banco Cuscatlán de El Salvador, S.A.",7210,Operaciones en moneda extranjera,Costo,1.57059
2021-01-01,"Banco Cuscatlán de El Salvador, S.A.",7220,Cartas de crédito,Costo,0.0
2021-01-01,"Banco Cuscatlán de El Salvador, S.A.",7230,Avales y fianzas,Costo,7.09583
2021-01-01,"Banco Cuscatlán de El Salvador, S.A.",7240,Prestación de servicios,Costo,190.97058
2021-01-01,"Banco Cuscatlán de El Salvador, S.A.",7250,Saneamientos,Costo,31.09014
2021-01-01,"Banco Cuscatlán de El Salvador, S.A.",7260,Castigos de contingencias,Costo,0.0
2021-01-01,"Banco Cuscatlán de El Salvador, S.A.",81,Gastos de operación,Gasto,9529.98702
2021-01-01,"Banco Cuscatlán de El Salvador, S.A.",8110,Gastos de funcionarios y empleados,Gasto,5041.34791
2021-01-01,"Banco Cuscatlán de El Salvador, S.A.",8120,Gastos generales,Gasto,3243.91413
2021-01-01,"Banco Cuscatlán de El Salvador, S.A.",8130,depreciaciones y amortizaciones,Gasto,1244.72498
2021-01-01,"Banco Cuscatlán de El Salvador, S.A.",82,Gastos no operacionales,Gasto,160.74828
2021-01-01,"Banco Cuscatlán de El Salvador, S.A.",8210,Gastos de ejercicios anteriores,Gasto,2.39293
2021-01-01,"Banco Cuscatlán de El Salvador, S.A.",8220,Perdidas en venta de activos,Gasto,45.43111
2021-01-01,"Banco Cuscatlán de El Salvador, S.A.",8230,Gastos por explotacion de activos,Gasto,4.56339
2021-01-01,"Banco Cuscatlán de El Salvador, S.A.",8240,Castigos de bienes recibidos en pago o adjudicados,Gasto,45.60146
2021-01-01,"Banco Cuscatlán de El Salvador, S.A.",8250,Gastos por diferencias temporarias de impuestos sobre las ganancias,Gasto,0.0
2021-01-01,"Banco Cuscatlán de El Salvador, S.A.",8260,Perdidas por contingencias,Gasto,0.0
2021-01-01,"Banco Cuscatlán de El Salvador, S.A.",8270,Otros,Gasto,62.75939
2021-01-01,"Banco Cuscatlán de El Salvador, S.A.",83,Impuestos directos,Gasto,0.0
2021-01-01,"Banco Cuscatlán de El Salvador, S.A.",8310,Impuesto sobre la renta,Gasto,0.0
2021-01-01,"Banco Cuscatlán de El Salvador, S.A.",84,Contribuciones especiales,Gasto,0.0
2021-01-01,"Banco Davivienda Salvadoreño, S.A.",61,Ingresos de operaciones de intermediación,Ingreso,18543.91052
2021-01-01,"Banco Davivienda Salvadoreño, S.A.",6110,Ingresos de operaciones de intermediación,Ingreso,18543.91052
2021-01-01,"Banco Davivienda Salvadoreño, S.A.",62,Ingresos de otras operaciones,Ingreso,2010.27442
2021-01-01,"Banco Davivienda Salvadoreño, S.A.",6210,Ingresos de otras operaciones,Ingreso,2010.27442
2021-01-01,"Banco Davivienda Salvadoreño, S.A.",63,Ingresos no operacionales,Ingreso,4599.97774
2021-01-01,"Banco Davivienda Salvadoreño, S.A.",6310,Ingresos no operacionales,Ingreso,4599.97774
2021-01-01,"Banco Davivienda Salvadoreño, S.A.",71,Costos de operaciones de intermediación,Costo,15456.40217
2021-01-01,"Banco Davivienda Salvadoreño, S.A.",7110,Captación de recursos,Costo,6515.55787
2021-01-01,"Banco Davivienda Salvadoreño, S.A.",7120,Saneamiento de activos de intermediación,Costo,8940.8443
2021-01-01,"Banco Davivienda Salvadoreño, S.A.",7130,Castigos de activos de intermediación,Costo,0.0
2021-01-01,"Banco Davivienda Salvadoreño, S.A.",72,Costos de otras operaciones,Costo,1671.37413
2021-01-01,"Banco Davivienda Salvadoreño, S.A.",7210,Operaciones en moneda extranjera,Costo,0.08317
2021-01-01,"Banco Davivienda Salvadoreño, S.A.",7220,Cartas de crédito,Costo,0.0
2021-01-01,"Banco Davivienda Salvadoreño, S.A.",7230,Avales y fianzas,Costo,0.0
2021-01-01,"Banco Davivienda Salvadoreño, S.A.",7240,Prestación de servicios,Costo,1584.01295
2021-01-01,"Banco Davivienda Salvadoreño, S.A.",7250,Saneamientos,Costo,87.27801
2021-01-01,"Banco Davivienda Salvadoreño, S.A.",7260,Castigos de contingencias,Costo,0.0
2021-01-01,"Banco Davivienda Salvadoreño, S.A.",81,Gastos de operación,Gasto,5740.2449
2021-01-01,"Banco Davivienda Salvadoreño, S.A.",8110,Gastos de funcionarios y empleados,Gasto,3095.6979
2021-01-01,"Banco Davivienda Salvadoreño, S.A.",8120,Gastos generales,Gasto,2164.43974
2021-01-01,"Banco Davivienda Salvadoreño, S.A.",8130,depreciaciones y amortizaciones,Gasto,480.10726
2021-01-01,"Banco Davivienda Salvadoreño, S.A.",82,Gastos no operacionales,Gasto,143.41259
2021-01-01,"Banco Davivienda Salvadoreño, S.A.",8210,Gastos de ejercicios anteriores,Gasto,7.25578
2021-01-01,"Banco Davivienda Salvadoreño, S.A.",8220,Perdidas en venta de activos,Gasto,32.50442
2021-01-01,"Banco Davivienda Salvadoreño, S.A.",8230,Gastos por explotacion de activos,Gasto,11.98611
2021-01-01,"Banco Davivienda Salvadoreño, S.A.",8240,Castigos de bienes recibidos en pago o adjudicados,Gasto,91.66107
2021-01-01,"Banco Davivienda Salvadoreño, S.A.",8250,Gastos por diferencias temporarias de impuestos sobre las ganancias,Gasto,0.0
2021-01-01,"Banco Davivienda Salvadoreño, S.A.",8260,Perdidas por contingencias,Gasto,0.0
2021-01-01,"Banco Davivienda Salvadoreño, S.A.",8270,Otros,Gasto,0.00521
2021-01-01,"Banco Davivienda Salvadoreño, S.A.",83,Impuestos directos,Gasto,1189.40974
2021-01-01,"Banco Davivienda Salvadoreño, S.A.",8310,Impuesto sobre la renta,Gasto,1189.40974
2021-01-01,"Banco Davivienda Salvadoreño, S.A.",84,Contribuciones especiales,Gasto,0.0
2021-01-01,"Banco Hipotecario de El Salvador, S.A",61,Ingresos de operaciones de intermediación,Ingreso,7204.58118
2021-01-01,"Banco Hipotecario de El Salvador, S.A",6110,Ingresos de operaciones de intermediación,Ingreso,7204.58118
2021-01-01,"Banco Hipotecario de El Salvador, S.A",62,Ingresos de otras operaciones,Ingreso,237.01879
2021-01-01,"Banco Hipotecario de El Salvador, S.A",6210,Ingresos de otras operaciones,Ingreso,237.01879
2021-01-01,"Banco Hipotecario de El Salvador, S.A",63,Ingresos no operacionales,Ingreso,41.22648
2021-01-01,"Banco Hipotecario de El Salvador, S.A",6310,Ingresos no operacionales,Ingreso,41.22648
2021-01-01,"Banco Hipotecario de El Salvador, S.A",71,Costos de operaciones de intermediación,Costo,3773.40706
2021-01-01,"Banco Hipotecario de El Salvador, S.A",7110,Captación de recursos,Costo,3109.65701
2021-01-01,"Banco Hipotecario de El Salvador, S.A",7120,Saneamiento de activos de intermediación,Costo,657.47014
2021-01-01,"Banco Hipotecario de El Salvador, S.A",7130,Castigos de activos de intermediación,Costo,6.27991
2021-01-01,"Banco Hipotecario de El Salvador, S.A",72,Costos de otras operaciones,Costo,77.54577
2021-01-01,"Banco Hipotecario de El Salvador, S.A",7210,Operaciones en moneda extranjera,Costo,0.21012
2021-01-01,"Banco Hipotecario de El Salvador, S.A",7220,Cartas de crédito,Costo,0.0
2021-01-01,"Banco Hipotecario de El Salvador, S.A",7230,Avales y fianzas,Costo,1.84486
2021-01-01,"Banco Hipotecario de El Salvador, S.A",7240,Prestación de servicios,Costo,75.49079
2021-01-01,"Banco Hipotecario de El Salvador, S.A",7250,Saneamientos,Costo,0.0
2021-01-01,"Banco Hipotecario de El Salvador, S.A",7260,Castigos de contingencias,Costo,0.0
2021-01-01,"Banco Hipotecario de El Salvador, S.A",81,Gastos de operación,Gasto,2073.31346
2021-01-01,"Banco Hipotecario de El Salvador, S.A",8110,Gastos de funcionarios y empleados,Gasto,1262.99166
2021-01-01,"Banco Hipotecario de El Salvador, S.A",8120,Gastos generales,Gasto,660.6483
2021-01-01,"Banco Hipotecario de El Salvador, S.A",8130,depreciaciones y amortizaciones,Gasto,149.6735
2021-01-01,"Banco Hipotecario de El Salvador, S.A",82,Gastos no operacionales,Gasto,183.47254
2021-01-01,"Banco Hipotecario de El Salvador, S.A",8210,Gastos de ejercicios anteriores,Gasto,17.82987
2021-01-01,"Banco Hipotecario de El Salvador, S.A",8220,Perdidas en venta de activos,Gasto,11.95345
2021-01-01,"Banco Hipotecario de El Salvador, S.A",8230,Gastos por explotacion de activos,Gasto,27.47939
2021-01-01,"Banco Hipotecario de El Salvador, S.A",8240,Castigos de bienes recibidos en pago o adjudicados,Gasto,125.13398
2021-01-01,"Banco Hipotecario de El Salvador, S.A",8250,Gastos por diferencias temporarias de impuestos sobre las ganancias,Gasto,0.0
2021-01-01,"Banco Hipotecario de El Salvador, S.A",8260,Perdidas por contingencias,Gasto,0.0
2021-01-01,"Banco Hipotecario de El Salvador, S.A",8270,Otros,Gasto,1.07585
2021-01-01,"Banco Hipotecario de El Salvador, S.A",83,Impuestos directos,Gasto,382.79449
2021-01-01,"Banco Hipotecario de El Salvador, S.A",8310,Impuesto sobre la renta,Gasto,382.79449
2021-01-01,"Banco Hipotecario de El Salvador, S.A",84,Contribuciones especiales,Gasto,0.0
2021-01-01,"Citibank N.A., Sucursal El Salvador",61,Ingresos de operaciones de intermediación,Ingreso,858.36353
2021-01-01,"Citibank N.A., Sucursal El Salvador",6110,Ingresos de operaciones de intermediación,Ingreso,858.36353
2021-01-01,"Citibank N.A., Sucursal El Salvador",62,Ingresos de otras operaciones,Ingreso,322.574
2021-01-01,"Citibank N.A., Sucursal El Salvador",6210,Ingresos de otras operaciones,Ingreso,322.574
2021-01-01,"Citibank N.A., Sucursal El Salvador",63,Ingresos no operacionales,Ingreso,31.83891
2021-01-01,"Citibank N.A., Sucursal El Salvador",6310,Ingresos no operacionales,Ingreso,31.83891
2021-01-01,"Citibank N.A., Sucursal El Salvador",71,Costos de operaciones de intermediación,Costo,52.7627
2021-01-01,"Citibank N.A., Sucursal El Salvador",7110,Captación de recursos,Costo,52.26593
2021-01-01,"Citibank N.A., Sucursal El Salvador",7120,Saneamiento de activos de intermediación,Costo,0.49677
2021-01-01,"Citibank N.A., Sucursal El Salvador",7130,Castigos de activos de intermediación,Costo,0.0
2021-01-01,"Citibank N.A., Sucursal El Salvador",72,Costos de otras operaciones,Costo,181.15199
2021-01-01,"Citibank N.A., Sucursal El Salvador",7210,Operaciones en moneda extranjera,Costo,1e-05
2021-01-01,"Citibank N.A., Sucursal El Salvador",7220,Cartas de crédito,Costo,0.0
2021-01-01,"Citibank N.A., Sucursal El Salvador",7230,Avales y fianzas,Costo,0.0
2021-01-01,"Citibank N.A., Sucursal El Salvador",7240,Prestación de servicios,Costo,181.15198
2021-01-01,"Citibank N.A., Sucursal El Salvador",7250,Saneamientos,Costo,0.0
2021-01-01,"Citibank N.A., Sucursal El Salvador",7260,Castigos de contingencias,Costo,0.0
2021-01-01,"Citibank N.A., Sucursal El Salvador",81,Gastos de operación,Gasto,669.26208
2021-01-01,"Citibank N.A., Sucursal El Salvador",8110,Gastos de funcionarios y empleados,Gasto,370.99923
2021-01-01,"Citibank N.A., Sucursal El Salvador",8120,Gastos generales,Gasto,243.16072
2021-01-01,"Citibank N.A., Sucursal El Salvador",8130,depreciaciones y amortizaciones,Gasto,55.10213
2021-01-01,"Citibank N.A., Sucursal El Salvador",82,Gastos no operacionales,Gasto,1.83779
2021-01-01,"Citibank N.A., Sucursal El Salvador",8210,Gastos de ejercicios anteriores,Gasto,1.83779
2021-01-01,"Citibank N.A., Sucursal El Salvador",8220,Perdidas en venta de activos,Gasto,0.0
2021-01-01,"Citibank N.A., Sucursal El Salvador",8230,Gastos por explotacion de activos,Gasto,0.0
2021-01-01,"Citibank N.A., Sucursal El Salvador",8240,Castigos de bienes recibidos en pago o adjudicados,Gasto,0.0
2021-01-01,"Citibank N.A., Sucursal El Salvador",8250,Gastos por diferencias temporarias de impuestos sobre las ganancias,Gasto,0.0
2021-01-01,"Citibank N.A., Sucursal El Salvador",8260,Perdidas por contingencias,Gasto,0.0
2021-01-01,"Citibank N.A., Sucursal El Salvador",8270,Otros,Gasto,0.0
2021-01-01,"Citibank N.A., Sucursal El Salvador",83,Impuestos directos,Gasto,31.89484
2021-01-01,"Citibank N.A., Sucursal El Salvador",8310,Impuesto sobre la renta,Gasto,31.89484
2021-01-01,"Citibank N.A., Sucursal El Salvador",84,Contribuciones especiales,Gasto,0.0
2021-01-01,Banco de Fomento Agropecuario,61,Ingresos de operaciones de intermediación,Ingreso,3126.09475
2021-01-01,Banco de Fomento Agropecuario,6110,Ingresos de operaciones de intermediación,Ingreso,3126.09475
2021-01-01,Banco de Fomento Agropecuario,62,Ingresos de otras operaciones,Ingreso,151.45733
2021-01-01,Banco de Fomento Agropecuario,6210,Ingresos de otras operaciones,Ingreso,151.45733
2021-01-01,Banco de Fomento Agropecuario,63,Ingresos no operacionales,Ingreso,45.95601
2021-01-01,Banco de Fomento Agropecuario,6310,Ingresos no operacionales,Ingreso,45.95601
2021-01-01,Banco de Fomento Agropecuario,71,Costos de operaciones de intermediación,Costo,743.13506
2021-01-01,Banco de Fomento Agropecuario,7110,Captación de recursos,Costo,618.77639
2021-01-01,Banco de Fomento Agropecuario,7120,Saneamiento de activos de intermediación,Costo,124.35867
2021-01-01,Banco de Fomento Agropecuario,7130,Castigos de activos de intermediación,Costo,0.0
2021-01-01,Banco de Fomento Agropecuario,72,Costos de otras operaciones,Costo,112.81543
2021-01-01,Banco de Fomento Agropecuario,7210,Operaciones en moneda extranjera,Costo,6.69712
2021-01-01,Banco de Fomento Agropecuario,7220,Cartas de crédito,Costo,0.0
2021-01-01,Banco de Fomento Agropecuario,7230,Avales y fianzas,Costo,0.0
2021-01-01,Banco de Fomento Agropecuario,7240,Prestación de servicios,Costo,88.77764
2021-01-01,Banco de Fomento Agropecuario,7250,Saneamientos,Costo,17.34067
2021-01-01,Banco de Fomento Agropecuario,7260,Castigos de contingencias,Costo,0.0
2021-01-01,Banco de Fomento Agropecuario,81,Gastos de operación,Gasto,1935.75151
2021-01-01,Banco de Fomento Agropecuario,8110,Gastos de funcionarios y empleados,Gasto,1339.28456
2021-01-01,Banco de Fomento Agropecuario,8120,Gastos generales,Gasto,398.96957
2021-01-01,Banco de Fomento Agropecuario,8130,depreciaciones y amortizaciones,Gasto,197.49738
2021-01-01,Banco de Fomento Agropecuario,82,Gastos no operacionales,Gasto,98.8565
2021-01-01,Banco de Fomento Agropecuario,8210,Gastos de ejercicios anteriores,Gasto,48.75885
2021-01-01,Banco de Fomento Agropecuario,8220,Perdidas en venta de activos,Gasto,0.0
2021-01-01,Banco de Fomento Agropecuario,8230,Gastos por explotacion de activos,Gasto,0.16564
2021-01-01,Banco de Fomento Agropecuario,8240,Castigos de bienes recibidos en pago o adjudicados,Gasto,49.93201
2021-01-01,Banco de Fomento Agropecuario,8250,Gastos por diferencias temporarias de impuestos sobre las ganancias,Gasto,0.0
2021-01-01,Banco de Fomento Agropecuario,8260,Perdidas por contingencias,Gasto,0.0
2021-01-01,Banco de Fomento Agropecuario,8270,Otros,Gasto,0.0
2021-01-01,Banco de Fomento Agropecuario,83,Impuestos directos,Gasto,166.54289
2021-01-01,Banco de Fomento Agropecuario,8310,Impuesto sobre la renta,Gasto,166.54289
2021-01-01,Banco de Fomento Agropecuario,84,Contribuciones especiales,Gasto,0.0
2021-01-01,"Banco G&T Continental El Salvador, S.A.",61,Ingresos de operaciones de intermediación,Ingreso,2227.041
2021-01-01,"Banco G&T Continental El Salvador, S.A.",6110,Ingresos de operaciones de intermediación,Ingreso,2227.041
2021-01-01,"Banco G&T Continental El Salvador, S.A.",62,Ingresos de otras operaciones,Ingreso,51.77906
2021-01-01,"Banco G&T Continental El Salvador, S.A.",6210,Ingresos de otras operaciones,Ingreso,51.77906
2021-01-01,"Banco G&T Continental El Salvador, S.A.",63,Ingresos no operacionales,Ingreso,8.30277
2021-01-01,"Banco G&T Continental El Salvador, S.A.",6310,Ingresos no operacionales,Ingreso,8.30277
2021-01-01,"Banco G&T Continental El Salvador, S.A.",71,Costos de operaciones de intermediación,Costo,1301.37303
2021-01-01,"Banco G&T Continental El Salvador, S.A.",7110,Captación de recursos,Costo,1143.25171
2021-01-01,"Banco G&T Continental El Salvador, S.A.",7120,Saneamiento de activos de intermediación,Costo,158.12132
2021-01-01,"Banco G&T Continental El Salvador, S.A.",7130,Castigos de activos de intermediación,Costo,0.0
2021-01-01,"Banco G&T Continental El Salvador, S.A.",72,Costos de otras operaciones,Costo,9.073
2021-01-01,"Banco G&T Continental El Salvador, S.A.",7210,Operaciones en moneda extranjera,Costo,0.0
2021-01-01,"Banco G&T Continental El Salvador, S.A.",7220,Cartas de crédito,Costo,0.0
2021-01-01,"Banco G&T Continental El Salvador, S.A.",7230,Avales y fianzas,Costo,0.0
2021-01-01,"Banco G&T Continental El Salvador, S.A.",7240,Prestación de servicios,Costo,9.073
2021-01-01,"Banco G&T Continental El Salvador, S.A.",7250,Saneamientos,Costo,0.0
2021-01-01,"Banco G&T Continental El Salvador, S.A.",7260,Castigos de contingencias,Costo,0.0
2021-01-01,"Banco G&T Continental El Salvador, S.A.",81,Gastos de operación,Gasto,818.1407
2021-01-01,"Banco G&T Continental El Salvador, S.A.",8110,Gastos de funcionarios y empleados,Gasto,412.54577
2021-01-01,"Banco G&T Continental El Salvador, S.A.",8120,Gastos generales,Gasto,282.26091
2021-01-01,"Banco G&T Continental El Salvador, S.A.",8130,depreciaciones y amortizaciones,Gasto,123.33402
2021-01-01,"Banco G&T Continental El Salvador, S.A.",82,Gastos no operacionales,Gasto,41.51188
2021-01-01,"Banco G&T Continental El Salvador, S.A.",8210,Gastos de ejercicios anteriores,Gasto,15.46855
2021-01-01,"Banco G&T Continental El Salvador, S.A.",8220,Perdidas en venta de activos,Gasto,0.0
2021-01-01,"Banco G&T Continental El Salvador, S.A.",8230,Gastos por explotacion de activos,Gasto,0.17701
2021-01-01,"Banco G&T Continental El Salvador, S.A.",8240,Castigos de bienes recibidos en pago o adjudicados,Gasto,25.67632
2021-01-01,"Banco G&T Continental El Salvador, S.A.",8250,Gastos por diferencias temporarias de impuestos sobre las ganancias,Gasto,0.0
2021-01-01,"Banco G&T Continental El Salvador, S.A.",8260,Perdidas por contingencias,Gasto,0.0
2021-01-01,"Banco G&T Continental El Salvador, S.A.",8270,Otros,Gasto,0.19
2021-01-01,"Banco G&T Continental El Salvador, S.A.",83,Impuestos directos,Gasto,16.5509
2021-01-01,"Banco G&T Continental El Salvador, S.A.",8310,Impuesto sobre la renta,Gasto,16.5509
2021-01-01,"Banco G&T Continental El Salvador, S.A.",84,Contribuciones especiales,Gasto,5.96644
2021-01-01,"Banco Promérica, S.A.",61,Ingresos de operaciones de intermediación,Ingreso,9576.12525
2021-01-01,"Banco Promérica, S.A.",6110,Ingresos de operaciones de intermediación,Ingreso,9576.12525
2021-01-01,"Banco Promérica, S.A.",62,Ingresos de otras operaciones,Ingreso,693.25279
2021-01-01,"Banco Promérica, S.A.",6210,Ingresos de otras operaciones,Ingreso,693.25279
2021-01-01,"Banco Promérica, S.A.",63,Ingresos no operacionales,Ingreso,604.22442
2021-01-01,"Banco Promérica, S.A.",6310,Ingresos no operacionales,Ingreso,604.22442
2021-01-01,"Banco Promérica, S.A.",71,Costos de operaciones de intermediación,Costo,5493.65658
2021-01-01,"Banco Promérica, S.A.",7110,Captación de recursos,Costo,3604.93416
2021-01-01,"Banco Promérica, S.A.",7120,Saneamiento de activos de intermediación,Costo,1888.72242
2021-01-01,"Banco Promérica, S.A.",7130,Castigos de activos de intermediación,Costo,0.0
2021-01-01,"Banco Promérica, S.A.",72,Costos de otras operaciones,Costo,405.72871
2021-01-01,"Banco Promérica, S.A.",7210,Operaciones en moneda extranjera,Costo,0.0
2021-01-01,"Banco Promérica, S.A.",7220,Cartas de crédito,Costo,0.0
2021-01-01,"Banco Promérica, S.A.",7230,Avales y fianzas,Costo,0.0
2021-01-01,"Banco Promérica, S.A.",7240,Prestación de servicios,Costo,375.57057
2021-01-01,"Banco Promérica, S.A.",7250,Saneamientos,Costo,30.15814
2021-01-01,"Banco Promérica, S.A.",7260,Castigos de contingencias,Costo,0.0
2021-01-01,"Banco Promérica, S.A.",81,Gastos de operación,Gasto,3762.27071
2021-01-01,"Banco Promérica, S.A.",8110,Gastos de funcionarios y empleados,Gasto,1784.92708
2021-01-01,"Banco Promérica, S.A.",8120,Gastos generales,Gasto,1545.37601
2021-01-01,"Banco Promérica, S.A.",8130,depreciaciones y amortizaciones,Gasto,431.96762
2021-01-01,"Banco Promérica, S.A.",82,Gastos no operacionales,Gasto,344.27778
2021-01-01,"Banco Promérica, S.A.",8210,Gastos de ejercicios anteriores,Gasto,100.02744
2021-01-01,"Banco Promérica, S.A.",8220,Perdidas en venta de activos,Gasto,69.02048
2021-01-01,"Banco Promérica, S.A.",8230,Gastos por explotacion de activos,Gasto,0.0
2021-01-01,"Banco Promérica, S.A.",8240,Castigos de bienes recibidos en pago o adjudicados,Gasto,164.90322
2021-01-01,"Banco Promérica, S.A.",8250,Gastos por diferencias temporarias de impuestos sobre las ganancias,Gasto,0.0
2021-01-01,"Banco Promérica, S.A.",8260,Perdidas por contingencias,Gasto,0.0
2021-01-01,"Banco Promérica, S.A.",8270,Otros,Gasto,10.32664
2021-01-01,"Banco Promérica, S.A.",83,Impuestos directos,Gasto,390.42048
2021-01-01,"Banco Promérica, S.A.",8310,Impuesto sobre la renta,Gasto,390.42048
2021-01-01,"Banco Promérica, S.A.",84,Contribuciones especiales,Gasto,0.0
2021-01-01,"Banco de América Central, S.A.",61,Ingresos de operaciones de intermediación,Ingreso,18105.06569
2021-01-01,"Banco de América Central, S.A.",6110,Ingresos de operaciones de intermediación,Ingreso,18105.06569
2021-01-01,"Banco de América Central, S.A.",62,Ingresos de otras operaciones,Ingreso,1283.89938
2021-01-01,"Banco de América Central, S.A.",6210,Ingresos de otras operaciones,Ingreso,1283.89938
2021-01-01,"Banco de América Central, S.A.",63,Ingresos no operacionales,Ingreso,1307.77644
2021-01-01,"Banco de América Central, S.A.",6310,Ingresos no operacionales,Ingreso,1307.77644
2021-01-01,"Banco de América Central, S.A.",71,Costos de operaciones de intermediación,Costo,10133.49872
2021-01-01,"Banco de América Central, S.A.",7110,Captación de recursos,Costo,5358.2164
2021-01-01,"Banco de América Central, S.A.",7120,Saneamiento de activos de intermediación,Costo,4775.28232
2021-01-01,"Banco de América Central, S.A.",7130,Castigos de activos de intermediación,Costo,0.0
2021-01-01,"Banco de América Central, S.A.",72,Costos de otras operaciones,Costo,83.58918
2021-01-01,"Banco de América Central, S.A.",7210,Operaciones en moneda extranjera,Costo,17.11185
2021-01-01,"Banco de América Central, S.A.",7220,Cartas de crédito,Costo,0.0
2021-01-01,"Banco de América Central, S.A.",7230,Avales y fianzas,Costo,0.0
2021-01-01,"Banco de América Central, S.A.",7240,Prestación de servicios,Costo,66.47733
2021-01-01,"Banco de América Central, S.A.",7250,Saneamientos,Costo,0.0
2021-01-01,"Banco de América Central, S.A.",7260,Castigos de contingencias,Costo,0.0
2021-01-01,"Banco de América Central, S.A.",81,Gastos de operación,Gasto,6860.03358
2021-01-01,"Banco de América Central, S.A.",8110,Gastos de funcionarios y empleados,Gasto,2792.71584
2021-01-01,"Banco de América Central, S.A.",8120,Gastos generales,Gasto,3531.00376
2021-01-01,"Banco de América Central, S.A.",8130,depreciaciones y amortizaciones,Gasto,536.31398
