Superintendencia del Sistema Financiero,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
63 Ingresos de otras operaciones,28496.928829999997,21049.03875,29506.61872,3957.4163399999998,1156.44803,1739.74721,5806.30904,17722.88948,10247.622529999999,86.27405,2471.79902,3071.39671,6913.86226,132226.35097
6310 Ingresos de otras operaciones,28496.928829999997,21049.03875,29506.61872,3957.4163399999998,1156.44803,1739.74721,5806.30904,17722.88948,10247.622529999999,86.27405,2471.79902,3071.39671,6913.86226,132226.35097
Total ingresos,648873.4055499999,392818.16851,361063.49289999995,182523.65654,24220.275289999998,48391.80971,166474.84346,366235.31087,57972.92039,53435.146850000005,92115.35092,50875.95414,116038.1223,2561038.45743
,,,,,,,,,,,,,,
Costos ,,,,,,,,,,,,,,
71 Costos financieros,213635.27737999998,181071.04359000002,191625.96391,120499.26855,1427.2929299999998,7726.89032,95968.70848,168433.73598,34171.98233,30044.00893,52484.77437,20241.96977,70945.34521,1188276.26175
711 Costos financieros,129080.13127,117137.35625,118523.57706,100072.15058,1272.78485,7726.89032,65717.03199,105641.05449,10890.20257,29829.248420000004,43817.21673,12752.81286,67293.36934,809753.82673
7110 Costos de pasivos financieros,121886.0647,115386.81820000001,117083.93518,100031.07579999999,1270.8897299999999,7680.4990099999995,64332.37795,105584.71032,9502.23789,29810.54425,43262.93439,12752.81286,67195.94338,795780.84366
7111 Pérdida por cambios en el vr de activos financieros y pasivos financieros,3481.02302,0,0,0,0,0,0,0,0,0,0,0,0,3481.02302
7112 Pérdidas por deterioro de activos financieros,3614.35157,1528.99938,1367.70061,0,0.82985,46.39131,0,32.10923,0,0,502.72334,0,0,7093.10529
7113 Pérdida por venta de inversiones financieras,0.325,0,0,0,1.06527,0,0,0,0,0,51.559,0,0,52.94927
7114 Otros costos financieros,98.36698,221.53867000000002,71.94127,41.07478,0,0,1384.6540400000001,24.234939999999998,1387.96468,18.704169999999998,0,0,97.42596,3345.90549
7120 Constitución de estimaciones de pérdida por  saneamiento de activos de riesgo crediticio (arc),84555.14611,58067.52249,73102.38685,20412.518649999998,154.50807999999998,0,30251.676489999998,62792.68149,23281.77976,208.8374,8667.55764,7489.15691,3608.56965,372592.34151999996
713 Constitución de estimaciones de pérdida por castigos  de activos de riesgo crediticio (arc),0,5866.164849999999,0,14.59932,0,0,0,0,0,5.923109999999999,0,0,43.406220000000005,5930.0935
72 Costos de otras operaciones,72448.67601000001,4251.73188,28259.07434,2866.22568,2330.20808,1743.65932,6276.51644,7711.35517,346.44782,1352.55469,2650.0307799999996,5195.736360000001,1055.78987,136488.00644
7210 Comisiones de otros servicios,69956.77711,3422.0386200000003,26844.76402,1581.83574,2330.20802,1417.4805700000002,5668.98754,1306.97698,346.44782,1351.93439,2650.0307799999996,5154.625129999999,822.4593199999999,122854.56604
7211 Pérdidas generadas por entidades registradas bajo el método de la participación,1614.5814599999999,40.14414,0.0013,0,0,0,0,0,0,0,0,0,0,1654.7269
7212 Pérdidas por operaciones en moneda extranjera,271.36401,4.54221,0,295.01907,5.9999999999999995e-05,82.15421,0,6039.688480000001,0,0.6203,0,0,0,6693.3883399999995
7213 Pérdida por importes ineficaces en operaciones de cobertura,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7214 Pérdida por deterioro de valor de activos,109.69014,67.72739,29.67202,0.04211,0,3.0653699999999997,263.18102000000005,192.19620999999998,0,0,0,0,0,665.57426
7215 Pérdida en venta de activos,496.26329,580.43199,463.29394,224.62338,0,139.978,269.67611999999997,124.95999,0,0,0,41.111230000000006,233.33055,2573.66849
7299 Costos por explotación de activos,0,136.84753,921.34306,764.70538,0,100.98116999999999,74.67175999999999,47.53351,0,0,0,0,0,2046.08241
Total costos,286083.95339,185322.77547,219885.03825,123365.49423000001,3757.50101,9470.549640000001,102245.22492000001,176145.09115,34518.43015,31396.56362,55134.80515,25437.70613,72001.13508,1324764.26819
,,,,,,,,,,,,,,
Gastos ,,,,,,,,,,,,,,
81 Gastos de administración,236063.81428999998,150235.91131,108014.28824,37236.94496,10337.5135,31172.5015,57098.95177,156020.86309,20421.98555,14618.97709,28243.59793,21690.93323,40068.92809,911225.21055
8110 Gastos de funcionarios y empleados,99322.41478,71783.45639,47734.73398,18583.61039,4976.25297,17039.81216,23807.5323,49084.11638,10336.79835,6799.7603899999995,12370.39127,11968.92816,15454.52587,389262.33339
8120 Gastos generales,64359.41011,43306.62786,42394.460920000005,15620.335140000001,2235.69329,8027.72559,24959.321170000003,70280.09807,8588.99782,4030.8797200000004,9902.23293,5519.2819,16493.75828,315718.8228
8130 Depreciaciones y amortizaciones,40672.18699,23907.47007,7313.34619,3022.38505,762.07081,3238.98456,5893.02916,11675.029789999999,1480.9701699999998,2081.4871000000003,4801.813730000001,2448.79714,5756.00329,113053.57405
8140 Provisiones,0,606.7236700000001,4024.38393,10.614379999999999,0,0,44.05177,18171.89157,0,0,537.16,0.07623,130.47763,23525.37918
8150 Gasto por impuesto sobre las ganancias,31709.80241,10631.63332,6547.36322,0,2363.49643,2865.97919,2395.01737,6809.72728,15.219209999999999,1706.84988,632,1753.8498,2234.16302,69665.10113
Total gastos,236063.81428999998,150235.91131,108014.28824,37236.94496,10337.5135,31172.5015,57098.95177,156020.86309,20421.98555,14618.97709,28243.59793,21690.93323,40068.92809,911225.21055
,,,,,,,,,,,,,,
Total costos y gastos,522147.76768,335558.68678,327899.32649,160602.43919,14095.014509999999,40643.05114,159344.17669,332165.95424,54940.415700000005,46015.54071,83378.40308,47128.63936,112070.06317000001,2235989.4787399997
,,,,,,,,,,,,,,
Utilidad ó pérdida,126725.63787,57259.48173,33164.16641,21921.217350000003,10125.260779999999,7748.75857,7130.66677,34069.35663,3032.5046899999998,7419.60614,8736.94784,3747.3147799999997,3968.05913,325048.97869
