Superintendencia del Sistema Financiero,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
81 Gastos de administración,144150.6167,93608.431,63245.18089,22761.60169,4842.0692,17935.06811,36550.36032,100053.63586,12485.01524,9508.37516,15232.93215,14044.43374,25103.24811,559520.96817
8110 Gastos de funcionarios y empleados,60506.12917,43369.28997,27967.33239,10701.41435,2689.39295,9956.79533,14348.36592,29932.52507,6419.11147,4426.78188,6923.80058,7818.14101,9676.21019,234735.29028
8120 Gastos generales,39977.23406,25994.50185,24977.35888,9232.79096,1178.32618,4270.50581,16404.82347,43940.2884,4725.85122,2548.01652,5573.34283,3614.41328,10767.73252,193205.18598
8130 Depreciaciones y amortizaciones,22648.01479,14797.36751,4596.08448,1840.24973,421.44642,1960.90342,3618.7721,7210.59153,1019.61541,1603.19294,2356.85341,1511.78091,3961.64802,67546.52067
8140 Provisiones,0,527.24892,2155.08525,0,0,0,36.91414,12635.61537,0,0,161.22339,0,113.17557,15629.26264
8150 Gasto por impuesto sobre las ganancias,21019.23868,8920.02275,3549.31989,987.14665,552.90365,1746.86355,2141.48469,6334.61549,320.43714,930.38382,217.71194,1100.09854,584.48181,48404.7086
Total gastos,144150.6167,93608.431,63245.18089,22761.60169,4842.0692,17935.06811,36550.36032,100053.63586,12485.01524,9508.37516,15232.93215,14044.43374,25103.24811,559520.96817
,,,,,,,,,,,,,,
Total costos y gastos,322658.74395,204689.01563,189779.5257,100026.81679,6777.70672,24076.29317,94032.56645,206638.41824,25999.47051,32338.9998,49085.64827,28970.89786,75085.82604,1360159.92913
,,,,,,,,,,,,,,
Utilidad ó pérdida,88240.20708,38155.31079,18229.41783,13851.17691,4101.86482,4737.08268,5293.46883,25194.87151,2585.80883,4771.46209,5566.14062,2476.32391,5093.45149,218296.58739
