Superintendencia del Sistema Financiero,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
7213 Pérdida por importes ineficaces en operaciones de cobertura,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7214 Pérdida por deterioro de valor de activos,0,0,0,0,0,0,13.28927,5.627770000000001,0,0,0,0,0,18.91704
7215 Pérdida en venta de activos,43.83929,0.734,9.6295,11.539950000000001,0,0,1.8956,0,0,0,0,2.198,2.96775,72.80409
7299 Costos por explotación de activos,0,0,562.27381,29.63154,0,0.10115,1.98563,0,0,0,0,0,0,593.99213
Total costos,25771.20859,15990.461210000001,19067.61552,10598.46228,263.67454,912.4501300000001,8445.52347,18303.09964,2206.9786400000003,3045.3155899999997,4752.2191299999995,2350.36983,6332.3142,118039.69277
,,,,,,,,,,,,,,
Gastos ,,,,,,,,,,,,,,
81 Gastos de administración,19015.49386,13089.18918,8669.710130000001,2963.48941,679.17654,2347.9950099999996,4993.29988,13281.88012,1722.96776,1260.01024,2170.2434700000003,1944.21977,3795.55152,75933.22689
8110 Gastos de funcionarios y empleados,8204.57231,5969.98718,3999.95988,1521.1657,351.00508,1230.28503,2054.13036,4085.94836,881.52574,582.4345400000001,981.87661,1123.7441399999998,1281.71873,32268.35366
8120 Gastos generales,4979.914049999999,3634.18312,3239.01786,1018.35335,135.66829,558.70238,2247.56756,6196.11791,714.8575500000001,325.24477,829.5201999999999,459.65290999999996,1596.35044,25935.15039
8130 Depreciaciones y amortizaciones,3040.71835,2084.49698,650.85798,270.2573,59.41953,278.12859999999995,498.82926000000003,932.96709,126.58447,181.41176000000002,341.23358,211.64042999999998,676.02721,9352.57254
8140 Provisiones,0,92.69962,344.93334999999996,0,0,0,5.59572,1953.57876,0,0,17.98687,0,15.95883,2430.75315
8150 Gasto por impuesto sobre las ganancias,2790.28915,1307.82228,434.94106,153.71305999999998,133.08364,280.879,187.17698000000001,113.268,0,170.91917,-0.37379,149.18229,225.49631,5946.397150000001
Total gastos,19015.49386,13089.18918,8669.710130000001,2963.48941,679.17654,2347.9950099999996,4993.29988,13281.88012,1722.96776,1260.01024,2170.2434700000003,1944.21977,3795.55152,75933.22689
,,,,,,,,,,,,,,
Total costos y gastos,44786.702450000004,29079.65039,27737.32565,13561.95169,942.8510799999999,3260.4451400000003,13438.823349999999,31584.979760000002,3929.9464,4305.32583,6922.4626,4294.589599999999,10127.86572,193972.91965999999
,,,,,,,,,,,,,,
Utilidad ó pérdida,13234.13177,5219.93026,2333.9582400000004,1800.54648,946.4090699999999,759.41362,715.192759999999,1249.1815900000001,86.4298699999999,669.98009,574.17741,326.1019,328.01959999999997,28243.47266
